Date_(MM/DD/YYYY),Time_(HH:mm:ss),Depth_m,Pressure_psi a,Sal_psu,Temp_C,Vertical_Position_m
2/27/24,16:44:44,2.038,2.967,34.77,20.139,2.035
2/27/24,16:44:45,2.037,2.967,34.77,20.139,2.036
2/27/24,16:44:46,2.038,2.967,34.77,20.139,2.041
2/27/24,16:44:47,2.038,2.967,34.77,20.139,2.046
2/27/24,16:44:48,2.037,2.966,34.77,20.139,2.04
2/27/24,16:44:49,2.037,2.966,34.77,20.138,2.037
2/27/24,16:44:50,2.037,2.966,34.77,20.138,2.033
2/27/24,16:44:51,2.038,2.967,34.77,20.138,2.036
2/27/24,16:44:52,2.037,2.966,34.77,20.138,2.045
2/27/24,16:44:53,2.037,2.966,34.77,20.138,2.041
2/27/24,16:44:54,2.037,2.967,34.77,20.139,2.038
2/27/24,16:44:55,2.037,2.966,34.77,20.138,2.036
2/27/24,16:44:56,2.038,2.967,34.77,20.138,2.048
2/27/24,16:44:57,2.038,2.967,34.77,20.138,2.038
2/27/24,16:44:58,2.037,2.967,34.77,20.138,2.037
2/27/24,16:44:59,2.037,2.967,34.77,20.138,2.031
2/27/24,16:45:00,2.038,2.967,34.77,20.138,2.038
2/27/24,16:45:01,2.038,2.967,34.77,20.138,2.045
2/27/24,16:45:02,2.038,2.967,34.77,20.138,2.04
2/27/24,16:45:03,2.038,2.967,34.77,20.138,2.037
2/27/24,16:45:04,2.038,2.967,34.77,20.138,2.041
2/27/24,16:45:05,2.038,2.968,34.77,20.138,2.049
2/27/24,16:45:06,2.038,2.968,34.77,20.138,2.038
2/27/24,16:45:07,2.038,2.968,34.77,20.137,2.037
2/27/24,16:45:08,2.038,2.967,34.77,20.137,2.036
2/27/24,16:45:09,2.038,2.967,34.77,20.137,2.036
2/27/24,16:45:10,2.038,2.967,34.77,20.137,2.044
2/27/24,16:45:11,2.038,2.967,34.77,20.137,2.037
2/27/24,16:45:12,2.038,2.967,34.77,20.137,2.037
2/27/24,16:45:13,2.038,2.968,34.77,20.137,2.041
2/27/24,16:45:14,2.039,2.968,34.77,20.137,2.045
2/27/24,16:45:15,2.038,2.968,34.77,20.137,2.036
2/27/24,16:45:16,2.038,2.968,34.77,20.137,2.038
2/27/24,16:45:17,2.038,2.968,34.77,20.137,2.037
2/27/24,16:45:18,2.038,2.968,34.77,20.137,2.038
2/27/24,16:45:19,2.038,2.968,34.77,20.137,2.043
2/27/24,16:45:20,2.038,2.968,34.77,20.137,2.037
2/27/24,16:45:21,2.038,2.968,34.77,20.137,2.033
2/27/24,16:45:22,2.038,2.968,34.77,20.137,2.037
2/27/24,16:45:23,2.039,2.968,34.77,20.137,2.044
2/27/24,16:45:24,2.038,2.968,34.77,20.137,2.04
2/27/24,16:45:25,2.038,2.968,34.77,20.138,2.032
2/27/24,16:45:26,2.038,2.968,34.77,20.137,2.036
2/27/24,16:45:27,2.038,2.968,34.77,20.137,2.036
2/27/24,16:45:28,2.039,2.968,34.77,20.137,2.049
2/27/24,16:45:29,2.038,2.968,34.77,20.137,2.035
2/27/24,16:45:30,2.038,2.968,34.77,20.137,2.032
2/27/24,16:45:31,2.038,2.968,34.77,20.137,2.04
2/27/24,16:45:32,2.038,2.968,34.77,20.137,2.037
2/27/24,16:45:33,2.038,2.968,34.77,20.137,2.04
2/27/24,16:45:34,2.038,2.967,34.77,20.137,2.037
2/27/24,16:45:35,2.038,2.967,34.77,20.138,2.032
2/27/24,16:45:36,2.038,2.967,34.77,20.138,2.037
2/27/24,16:45:37,2.038,2.968,34.77,20.138,2.045
2/27/24,16:45:38,2.038,2.967,34.77,20.138,2.035
2/27/24,16:45:39,2.038,2.967,34.77,20.138,2.031
2/27/24,16:45:40,2.038,2.967,34.77,20.137,2.037
2/27/24,16:45:41,2.038,2.967,34.77,20.137,2.047
2/27/24,16:45:42,2.038,2.967,34.77,20.138,2.034
2/27/24,16:45:43,2.037,2.966,34.77,20.138,2.033
2/27/24,16:45:44,2.038,2.967,34.77,20.138,2.039
2/27/24,16:45:45,2.037,2.967,34.77,20.138,2.037
2/27/24,16:45:46,2.038,2.967,34.77,20.138,2.042
2/27/24,16:45:47,2.037,2.967,34.77,20.138,2.035
2/27/24,16:45:48,2.037,2.966,34.77,20.138,2.036
2/27/24,16:45:49,2.037,2.967,34.77,20.137,2.039
2/27/24,16:45:50,2.038,2.967,34.77,20.138,2.048
2/27/24,16:45:51,2.037,2.966,34.77,20.138,2.035
2/27/24,16:45:52,2.037,2.966,34.77,20.138,2.04
2/27/24,16:45:53,2.038,2.967,34.77,20.138,2.043
2/27/24,16:45:54,2.037,2.967,34.77,20.138,2.037
2/27/24,16:45:55,2.037,2.966,34.77,20.138,2.039
2/27/24,16:45:56,2.037,2.967,34.77,20.138,2.036
2/27/24,16:45:57,2.037,2.966,34.77,20.138,2.031
2/27/24,16:45:58,2.037,2.966,34.77,20.138,2.035
2/27/24,16:45:59,2.038,2.967,34.77,20.138,2.048
2/27/24,16:46:00,2.037,2.966,34.77,20.138,2.037
2/27/24,16:46:01,2.037,2.967,34.77,20.137,2.039
2/27/24,16:46:02,2.037,2.966,34.77,20.137,2.037
2/27/24,16:46:03,2.038,2.967,34.77,20.137,2.039
2/27/24,16:46:04,2.038,2.967,34.77,20.137,2.049
2/27/24,16:46:05,2.038,2.967,34.77,20.137,2.036
2/27/24,16:46:06,2.037,2.966,34.77,20.137,2.034
2/27/24,16:46:07,2.038,2.967,34.77,20.137,2.041
2/27/24,16:46:08,2.038,2.967,34.77,20.137,2.037
2/27/24,16:46:09,2.037,2.967,34.77,20.137,2.038
2/27/24,16:46:10,2.037,2.967,34.77,20.137,2.036
2/27/24,16:46:11,2.038,2.967,34.77,20.137,2.035
2/27/24,16:46:12,2.038,2.967,34.77,20.138,2.037
2/27/24,16:46:13,2.038,2.967,34.77,20.138,2.045
2/27/24,16:46:14,2.038,2.967,34.77,20.138,2.034
2/27/24,16:46:15,2.038,2.967,34.77,20.138,2.035
2/27/24,16:46:16,2.038,2.967,34.77,20.138,2.043
2/27/24,16:46:17,2.038,2.968,34.77,20.138,2.039
2/27/24,16:46:18,2.038,2.967,34.77,20.138,2.04
2/27/24,16:46:19,2.038,2.967,34.77,20.138,2.038
2/27/24,16:46:20,2.038,2.967,34.77,20.138,2.035
2/27/24,16:46:21,2.038,2.968,34.77,20.138,2.036
2/27/24,16:46:22,2.038,2.968,34.77,20.138,2.049
2/27/24,16:46:23,2.038,2.967,34.77,20.138,2.037
2/27/24,16:46:24,2.038,2.967,34.77,20.138,2.035
2/27/24,16:46:25,2.038,2.968,34.77,20.138,2.041
2/27/24,16:46:26,2.038,2.968,34.77,20.138,2.036
2/27/24,16:46:27,2.038,2.968,34.77,20.138,2.042
2/27/24,16:46:28,2.038,2.968,34.77,20.138,2.033
2/27/24,16:46:29,2.038,2.968,34.77,20.138,2.037
2/27/24,16:46:30,2.038,2.968,34.77,20.138,2.037
2/27/24,16:46:31,2.038,2.968,34.77,20.137,2.045
2/27/24,16:46:32,2.038,2.968,34.77,20.137,2.04
2/27/24,16:46:33,2.038,2.968,34.77,20.137,2.035
2/27/24,16:46:34,2.038,2.967,34.77,20.137,2.038
2/27/24,16:46:35,2.038,2.968,34.77,20.137,2.039
2/27/24,16:46:36,2.038,2.968,34.77,20.137,2.041
2/27/24,16:46:37,2.038,2.968,34.77,20.137,2.048
2/27/24,16:46:38,2.038,2.968,34.77,20.137,2.038
2/27/24,16:46:39,2.038,2.967,34.77,20.137,2.029
2/27/24,16:46:40,2.038,2.968,34.77,20.137,2.04
2/27/24,16:46:41,2.038,2.968,34.77,20.137,2.039
2/27/24,16:46:42,2.038,2.968,34.77,20.137,2.043
2/27/24,16:46:43,2.038,2.968,34.77,20.137,2.037
2/27/24,16:46:44,2.038,2.967,34.77,20.136,2.033
2/27/24,16:46:45,2.038,2.968,34.77,20.136,2.041
2/27/24,16:46:46,2.039,2.968,34.77,20.136,2.048
2/27/24,16:46:47,2.038,2.968,34.77,20.136,2.033
2/27/24,16:46:48,2.038,2.968,34.77,20.136,2.038
2/27/24,16:46:49,2.038,2.968,34.77,20.136,2.036
2/27/24,16:46:50,2.038,2.968,34.77,20.136,2.034
2/27/24,16:46:51,2.038,2.968,34.77,20.136,2.04
2/27/24,16:46:52,2.038,2.967,34.77,20.136,2.034
2/27/24,16:46:53,2.038,2.967,34.77,20.136,2.034
2/27/24,16:46:54,2.038,2.967,34.77,20.136,2.036
2/27/24,16:46:55,2.038,2.967,34.77,20.136,2.047
2/27/24,16:46:56,2.038,2.967,34.77,20.136,2.035
2/27/24,16:46:57,2.038,2.967,34.77,20.136,2.039
2/27/24,16:46:58,2.038,2.967,34.77,20.136,2.042
2/27/24,16:46:59,2.038,2.967,34.77,20.137,2.041
2/27/24,16:47:00,2.038,2.968,34.77,20.137,2.044
2/27/24,16:47:01,2.038,2.967,34.77,20.137,2.035
2/27/24,16:47:02,2.038,2.967,34.77,20.137,2.033
2/27/24,16:47:03,2.038,2.967,34.77,20.137,2.04
2/27/24,16:47:04,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:05,2.038,2.967,34.77,20.137,2.039
2/27/24,16:47:06,2.038,2.967,34.77,20.137,2.039
2/27/24,16:47:07,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:08,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:09,2.038,2.967,34.77,20.137,2.048
2/27/24,16:47:10,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:11,2.038,2.967,34.77,20.137,2.031
2/27/24,16:47:12,2.038,2.967,34.77,20.137,2.035
2/27/24,16:47:13,2.038,2.967,34.77,20.137,2.039
2/27/24,16:47:14,2.038,2.967,34.77,20.137,2.04
2/27/24,16:47:15,2.037,2.967,34.77,20.137,2.035
2/27/24,16:47:16,2.037,2.967,34.77,20.137,2.036
2/27/24,16:47:17,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:18,2.038,2.967,34.77,20.137,2.049
2/27/24,16:47:19,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:20,2.037,2.966,34.77,20.137,2.032
2/27/24,16:47:21,2.037,2.967,34.77,20.137,2.042
2/27/24,16:47:22,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:23,2.037,2.967,34.77,20.137,2.042
2/27/24,16:47:24,2.038,2.967,34.77,20.137,2.039
2/27/24,16:47:25,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:26,2.037,2.967,34.77,20.137,2.04
2/27/24,16:47:27,2.038,2.967,34.77,20.137,2.048
2/27/24,16:47:28,2.038,2.967,34.77,20.137,2.037
2/27/24,16:47:29,2.038,2.967,34.77,20.137,2.035
2/27/24,16:47:30,2.038,2.967,34.77,20.137,2.039
2/27/24,16:47:31,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:32,2.038,2.967,34.77,20.137,2.042
2/27/24,16:47:33,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:34,2.038,2.967,34.77,20.137,2.035
2/27/24,16:47:35,2.038,2.967,34.77,20.137,2.037
2/27/24,16:47:36,2.038,2.967,34.77,20.137,2.046
2/27/24,16:47:37,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:38,2.037,2.966,34.77,20.137,2.031
2/27/24,16:47:39,2.038,2.967,34.77,20.137,2.04
2/27/24,16:47:40,2.038,2.968,34.77,20.137,2.048
2/27/24,16:47:41,2.038,2.967,34.77,20.137,2.044
2/27/24,16:47:42,2.038,2.967,34.77,20.137,2.031
2/27/24,16:47:43,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:44,2.038,2.967,34.77,20.137,2.044
2/27/24,16:47:45,2.038,2.968,34.77,20.137,2.05
2/27/24,16:47:46,2.038,2.968,34.77,20.137,2.04
2/27/24,16:47:47,2.038,2.967,34.77,20.137,2.035
2/27/24,16:47:48,2.038,2.967,34.77,20.137,2.038
2/27/24,16:47:49,2.038,2.967,34.77,20.137,2.037
2/27/24,16:47:50,2.038,2.967,34.77,20.137,2.04
2/27/24,16:47:51,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:52,2.038,2.967,34.77,20.137,2.036
2/27/24,16:47:53,2.038,2.968,34.77,20.137,2.039
2/27/24,16:47:54,2.038,2.968,34.77,20.137,2.042
2/27/24,16:47:55,2.038,2.967,34.77,20.137,2.034
2/27/24,16:47:56,2.038,2.967,34.77,20.136,2.029
2/27/24,16:47:57,2.038,2.967,34.77,20.136,2.043
2/27/24,16:47:58,2.038,2.967,34.77,20.136,2.038
2/27/24,16:47:59,2.038,2.967,34.77,20.136,2.041
2/27/24,16:48:00,2.038,2.967,34.77,20.136,2.036
2/27/24,16:48:01,2.038,2.967,34.77,20.136,2.045
2/27/24,16:48:02,2.038,2.967,34.77,20.136,2.039
2/27/24,16:48:03,2.038,2.968,34.77,20.136,2.038
2/27/24,16:48:04,2.038,2.967,34.77,20.136,2.032
2/27/24,16:48:05,2.038,2.967,34.77,20.136,2.028
2/27/24,16:48:06,2.038,2.967,34.77,20.136,2.04
2/27/24,16:48:07,2.038,2.967,34.77,20.136,2.036
2/27/24,16:48:08,2.038,2.967,34.77,20.136,2.041
2/27/24,16:48:09,2.038,2.967,34.77,20.136,2.038
2/27/24,16:48:10,2.037,2.967,34.77,20.136,2.034
2/27/24,16:48:11,2.037,2.967,34.77,20.136,2.038
2/27/24,16:48:12,2.037,2.967,34.77,20.136,2.039
2/27/24,16:48:13,2.037,2.967,34.77,20.136,2.037
2/27/24,16:48:14,2.037,2.967,34.77,20.136,2.037
2/27/24,16:48:15,2.037,2.967,34.77,20.136,2.036
2/27/24,16:48:16,2.038,2.967,34.77,20.136,2.048
2/27/24,16:48:17,2.037,2.967,34.77,20.136,2.035
2/27/24,16:48:18,2.037,2.967,34.77,20.137,2.038
2/27/24,16:48:19,2.037,2.966,34.77,20.137,2.033
2/27/24,16:48:20,2.038,2.967,34.77,20.137,2.039
2/27/24,16:48:21,2.038,2.967,34.77,20.137,2.044
2/27/24,16:48:22,2.037,2.967,34.77,20.137,2.035
2/27/24,16:48:23,2.037,2.966,34.77,20.137,2.032
2/27/24,16:48:24,2.037,2.966,34.77,20.137,2.042
2/27/24,16:48:25,2.037,2.966,34.77,20.137,2.04
2/27/24,16:48:26,2.037,2.966,34.77,20.137,2.032
2/27/24,16:48:27,2.037,2.966,34.77,20.137,2.033
2/27/24,16:48:28,2.037,2.965,34.77,20.137,2.031
2/27/24,16:48:29,2.037,2.966,34.77,20.137,2.037
2/27/24,16:48:30,2.037,2.966,34.77,20.137,2.045
2/27/24,16:48:31,2.037,2.965,34.77,20.137,2.033
2/27/24,16:48:32,2.037,2.965,34.77,20.137,2.03
2/27/24,16:48:33,2.037,2.966,34.77,20.137,2.04
2/27/24,16:48:34,2.037,2.966,34.77,20.137,2.038
2/27/24,16:48:35,2.037,2.966,34.77,20.137,2.041
2/27/24,16:48:36,2.037,2.966,34.77,20.137,2.036
2/27/24,16:48:37,2.037,2.965,34.77,20.137,2.032
2/27/24,16:48:38,2.037,2.966,34.77,20.137,2.037
2/27/24,16:48:39,2.037,2.966,34.77,20.137,2.05
2/27/24,16:48:40,2.036,2.965,34.77,20.137,2.036
2/27/24,16:48:41,2.036,2.965,34.77,20.137,2.031
2/27/24,16:48:42,2.037,2.966,34.77,20.137,2.04
2/27/24,16:48:43,2.037,2.966,34.77,20.137,2.039
2/27/24,16:48:44,2.037,2.966,34.77,20.136,2.042
2/27/24,16:48:45,2.037,2.966,34.77,20.136,2.04
2/27/24,16:48:46,2.037,2.966,34.77,20.136,2.03
2/27/24,16:48:47,2.037,2.966,34.77,20.136,2.037
2/27/24,16:48:48,2.037,2.966,34.77,20.136,2.047
2/27/24,16:48:49,2.037,2.966,34.77,20.136,2.034
2/27/24,16:48:50,2.037,2.966,34.77,20.136,2.036
2/27/24,16:48:51,2.037,2.966,34.77,20.137,2.036
2/27/24,16:48:52,2.037,2.966,34.77,20.137,2.038
2/27/24,16:48:53,2.037,2.966,34.77,20.137,2.043
2/27/24,16:48:54,2.037,2.966,34.77,20.137,2.036
2/27/24,16:48:55,2.037,2.966,34.77,20.137,2.035
2/27/24,16:48:56,2.037,2.966,34.77,20.137,2.041
2/27/24,16:48:57,2.037,2.966,34.77,20.137,2.046
2/27/24,16:48:58,2.037,2.966,34.77,20.137,2.036
2/27/24,16:48:59,2.037,2.966,34.77,20.137,2.044
2/27/24,16:49:00,2.037,2.967,34.77,20.137,2.038
2/27/24,16:49:01,2.037,2.967,34.77,20.137,2.037
2/27/24,16:49:02,2.037,2.966,34.77,20.138,2.039
2/27/24,16:49:03,2.037,2.966,34.77,20.138,2.035
2/27/24,16:49:04,2.037,2.967,34.77,20.138,2.037
2/27/24,16:49:05,2.038,2.967,34.77,20.137,2.041
2/27/24,16:49:06,2.038,2.968,34.77,20.138,2.05
2/27/24,16:49:07,2.038,2.967,34.77,20.138,2.038
2/27/24,16:49:08,2.038,2.967,34.77,20.138,2.031
2/27/24,16:49:09,2.038,2.967,34.77,20.138,2.03
2/27/24,16:49:10,2.038,2.967,34.77,20.138,2.035
2/27/24,16:49:11,2.038,2.967,34.77,20.138,2.039
2/27/24,16:49:12,2.038,2.967,34.77,20.138,2.035
2/27/24,16:49:13,2.038,2.967,34.77,20.138,2.035
2/27/24,16:49:14,2.038,2.967,34.77,20.138,2.037
2/27/24,16:49:15,2.038,2.968,34.77,20.138,2.046
2/27/24,16:49:16,2.038,2.967,34.77,20.138,2.034
2/27/24,16:49:17,2.037,2.967,34.77,20.138,2.036
2/27/24,16:49:18,2.038,2.967,34.77,20.138,2.034
2/27/24,16:49:19,2.038,2.967,34.77,20.138,2.036
2/27/24,16:49:20,2.037,2.967,34.77,20.138,2.044
2/27/24,16:49:21,2.037,2.967,34.77,20.138,2.037
2/27/24,16:49:22,2.037,2.966,34.77,20.138,2.032
2/27/24,16:49:23,2.037,2.966,34.77,20.138,2.033
2/27/24,16:49:24,2.038,2.967,34.77,20.138,2.046
2/27/24,16:49:25,2.037,2.966,34.77,20.138,2.033
2/27/24,16:49:26,2.037,2.966,34.77,20.138,2.037
2/27/24,16:49:27,2.037,2.967,34.77,20.138,2.04
2/27/24,16:49:28,2.037,2.967,34.77,20.138,2.036
2/27/24,16:49:29,2.037,2.966,34.77,20.139,2.033
2/27/24,16:49:30,2.037,2.966,34.77,20.139,2.035
2/27/24,16:49:31,2.037,2.966,34.77,20.139,2.03
2/27/24,16:49:32,2.037,2.966,34.77,20.139,2.039
2/27/24,16:49:33,2.037,2.966,34.77,20.139,2.044
2/27/24,16:49:34,2.037,2.966,34.77,20.139,2.039
2/27/24,16:49:35,2.037,2.966,34.77,20.139,2.036
2/27/24,16:49:36,2.037,2.966,34.77,20.139,2.036
2/27/24,16:49:37,2.037,2.966,34.77,20.139,2.041
2/27/24,16:49:38,2.037,2.966,34.77,20.139,2.048
2/27/24,16:49:39,2.037,2.966,34.77,20.139,2.039
2/27/24,16:49:40,2.037,2.966,34.77,20.139,2.031
2/27/24,16:49:41,2.037,2.966,34.77,20.139,2.036
2/27/24,16:49:42,2.037,2.966,34.77,20.139,2.039
2/27/24,16:49:43,2.037,2.965,34.77,20.139,2.042
2/27/24,16:49:44,2.037,2.965,34.77,20.139,2.037
2/27/24,16:49:45,2.036,2.965,34.77,20.139,2.036
2/27/24,16:49:46,2.037,2.966,34.77,20.139,2.045
2/27/24,16:49:47,2.037,2.966,34.77,20.139,2.048
2/27/24,16:49:48,2.037,2.966,34.77,20.139,2.036
2/27/24,16:49:49,2.037,2.966,34.77,20.139,2.034
2/27/24,16:49:50,2.037,2.966,34.77,20.139,2.033
2/27/24,16:49:51,2.037,2.966,34.77,20.139,2.038
2/27/24,16:49:52,2.037,2.965,34.77,20.139,2.032
2/27/24,16:49:53,2.037,2.965,34.77,20.139,2.035
2/27/24,16:49:54,2.037,2.965,34.77,20.139,2.035
2/27/24,16:49:55,2.037,2.965,34.77,20.139,2.036
2/27/24,16:49:56,2.037,2.966,34.77,20.139,2.039
2/27/24,16:49:57,2.036,2.965,34.77,20.138,2.033
2/27/24,16:49:58,2.036,2.965,34.77,20.138,2.03
2/27/24,16:49:59,2.036,2.965,34.77,20.138,2.039
2/27/24,16:50:00,2.037,2.966,34.77,20.138,2.049
2/27/24,16:50:01,2.037,2.965,34.77,20.138,2.034
2/27/24,16:50:02,2.037,2.965,34.77,20.138,2.031
2/27/24,16:50:03,2.037,2.966,34.77,20.138,2.043
2/27/24,16:50:04,2.037,2.966,34.77,20.138,2.037
2/27/24,16:50:05,2.037,2.965,34.77,20.138,2.04
2/27/24,16:50:06,2.036,2.965,34.77,20.138,2.034
2/27/24,16:50:07,2.037,2.965,34.77,20.138,2.034
2/27/24,16:50:08,2.037,2.965,34.77,20.138,2.038
2/27/24,16:50:09,2.037,2.966,34.77,20.138,2.045
2/27/24,16:50:10,2.037,2.965,34.77,20.138,2.032
2/27/24,16:50:11,2.036,2.965,34.77,20.139,2.031
2/27/24,16:50:12,2.036,2.965,34.77,20.138,2.035
2/27/24,16:50:13,2.037,2.966,34.77,20.138,2.048
2/27/24,16:50:14,2.037,2.966,34.77,20.138,2.045
2/27/24,16:50:15,2.037,2.965,34.77,20.138,2.038
2/27/24,16:50:16,2.036,2.965,34.77,20.138,2.033
2/27/24,16:50:17,2.036,2.965,34.77,20.138,2.038
2/27/24,16:50:18,2.036,2.965,34.77,20.138,2.035
2/27/24,16:50:19,2.036,2.965,34.77,20.138,2.035
2/27/24,16:50:20,2.037,2.966,34.77,20.138,2.042
2/27/24,16:50:21,2.036,2.965,34.77,20.138,2.032
2/27/24,16:50:22,2.036,2.965,34.77,20.138,2.036
2/27/24,16:50:23,2.036,2.965,34.77,20.138,2.035
2/27/24,16:50:24,2.036,2.964,34.77,20.138,2.036
2/27/24,16:50:25,2.036,2.964,34.77,20.137,2.038
2/27/24,16:50:26,2.036,2.964,34.77,20.137,2.033
2/27/24,16:50:27,2.035,2.964,34.77,20.137,2.029
2/27/24,16:50:28,2.036,2.964,34.77,20.137,2.034
2/27/24,16:50:29,2.036,2.964,34.77,20.137,2.048
2/27/24,16:50:30,2.036,2.964,34.77,20.137,2.034
2/27/24,16:50:31,2.036,2.964,34.77,20.137,2.036
2/27/24,16:50:32,2.036,2.964,34.77,20.137,2.032
2/27/24,16:50:33,2.036,2.964,34.77,20.137,2.034
2/27/24,16:50:34,2.036,2.964,34.77,20.137,2.041
2/27/24,16:50:35,2.036,2.964,34.77,20.137,2.037
2/27/24,16:50:36,2.036,2.964,34.77,20.137,2.031
2/27/24,16:50:37,2.036,2.964,34.77,20.137,2.038
2/27/24,16:50:38,2.036,2.964,34.77,20.137,2.048
2/27/24,16:50:39,2.036,2.964,34.77,20.137,2.036
2/27/24,16:50:40,2.036,2.964,34.77,20.137,2.037
2/27/24,16:50:41,2.036,2.964,34.77,20.137,2.041
2/27/24,16:50:42,2.036,2.964,34.77,20.137,2.037
2/27/24,16:50:43,2.036,2.964,34.77,20.137,2.033
2/27/24,16:50:44,2.036,2.964,34.77,20.138,2.035
2/27/24,16:50:45,2.035,2.964,34.77,20.138,2.028
2/27/24,16:50:46,2.036,2.964,34.77,20.138,2.035
2/27/24,16:50:47,2.036,2.964,34.77,20.138,2.044
2/27/24,16:50:48,2.036,2.964,34.77,20.138,2.033
2/27/24,16:50:49,2.036,2.964,34.77,20.138,2.03
2/27/24,16:50:50,2.036,2.964,34.77,20.138,2.041
2/27/24,16:50:51,2.036,2.964,34.77,20.137,2.043
2/27/24,16:50:52,2.036,2.964,34.77,20.137,2.04
2/27/24,16:50:53,2.036,2.964,34.77,20.137,2.038
2/27/24,16:50:54,2.035,2.964,34.77,20.137,2.03
2/27/24,16:50:55,2.035,2.964,34.77,20.137,2.035
2/27/24,16:50:56,2.036,2.964,34.77,20.137,2.045
2/27/24,16:50:57,2.035,2.964,34.77,20.137,2.035
2/27/24,16:50:58,2.035,2.963,34.77,20.137,2.032
2/27/24,16:50:59,2.036,2.964,34.77,20.137,2.04
2/27/24,16:51:00,2.036,2.964,34.77,20.137,2.036
2/27/24,16:51:01,2.036,2.964,34.77,20.137,2.042
2/27/24,16:51:02,2.036,2.964,34.77,20.137,2.038
2/27/24,16:51:03,2.036,2.964,34.77,20.137,2.029
2/27/24,16:51:04,2.036,2.964,34.77,20.137,2.037
2/27/24,16:51:05,2.036,2.965,34.77,20.137,2.045
2/27/24,16:51:06,2.036,2.965,34.77,20.137,2.037
2/27/24,16:51:07,2.036,2.965,34.77,20.137,2.032
2/27/24,16:51:08,2.036,2.965,34.77,20.137,2.032
2/27/24,16:51:09,2.036,2.964,34.77,20.137,2.036
2/27/24,16:51:10,2.036,2.965,34.77,20.137,2.043
2/27/24,16:51:11,2.036,2.965,34.77,20.137,2.039
2/27/24,16:51:12,2.036,2.965,34.77,20.137,2.034
2/27/24,16:51:13,2.036,2.965,34.77,20.137,2.04
2/27/24,16:51:14,2.036,2.965,34.77,20.137,2.037
2/27/24,16:51:15,2.036,2.965,34.77,20.137,2.033
2/27/24,16:51:16,2.036,2.965,34.77,20.137,2.041
2/27/24,16:51:17,2.036,2.965,34.77,20.137,2.037
2/27/24,16:51:18,2.036,2.965,34.77,20.137,2.036
2/27/24,16:51:19,2.036,2.965,34.77,20.137,2.048
2/27/24,16:51:20,2.036,2.965,34.77,20.137,2.034
2/27/24,16:51:21,2.036,2.965,34.77,20.137,2.032
2/27/24,16:51:22,2.036,2.965,34.77,20.137,2.037
2/27/24,16:51:23,2.037,2.966,34.77,20.137,2.047
2/27/24,16:51:24,2.037,2.966,34.77,20.137,2.042
2/27/24,16:51:25,2.037,2.965,34.77,20.137,2.031
2/27/24,16:51:26,2.037,2.966,34.77,20.137,2.034
2/27/24,16:51:27,2.037,2.966,34.77,20.137,2.042
2/27/24,16:51:28,2.037,2.966,34.77,20.137,2.046
2/27/24,16:51:29,2.037,2.966,34.77,20.137,2.035
2/27/24,16:51:30,2.037,2.965,34.77,20.137,2.034
2/27/24,16:51:31,2.037,2.965,34.77,20.137,2.038
2/27/24,16:51:32,2.037,2.966,34.77,20.136,2.041
2/27/24,16:51:33,2.037,2.966,34.77,20.136,2.042
2/27/24,16:51:34,2.037,2.966,34.77,20.137,2.038
2/27/24,16:51:35,2.037,2.966,34.77,20.137,2.036
2/27/24,16:51:36,2.037,2.966,34.77,20.137,2.037
2/27/24,16:51:37,2.037,2.966,34.77,20.137,2.042
2/27/24,16:51:38,2.037,2.966,34.77,20.137,2.033
2/27/24,16:51:39,2.037,2.966,34.77,20.137,2.034
2/27/24,16:51:40,2.037,2.965,34.77,20.137,2.036
2/27/24,16:51:41,2.037,2.966,34.77,20.137,2.036
2/27/24,16:51:42,2.037,2.965,34.77,20.137,2.035
2/27/24,16:51:43,2.036,2.965,34.77,20.137,2.034
2/27/24,16:51:44,2.037,2.966,34.77,20.137,2.037
2/27/24,16:51:45,2.037,2.966,34.77,20.137,2.036
2/27/24,16:51:46,2.037,2.965,34.77,20.137,2.041
2/27/24,16:51:47,2.037,2.966,34.77,20.137,2.036
2/27/24,16:51:48,2.037,2.966,34.77,20.137,2.035
2/27/24,16:51:49,2.037,2.966,34.77,20.137,2.039
2/27/24,16:51:50,2.037,2.966,34.77,20.137,2.039
2/27/24,16:51:51,2.037,2.966,34.77,20.137,2.042
2/27/24,16:51:52,2.037,2.966,34.77,20.137,2.034
2/27/24,16:51:53,2.037,2.966,34.77,20.137,2.035
2/27/24,16:51:54,2.037,2.966,34.77,20.137,2.037
2/27/24,16:51:55,2.037,2.966,34.77,20.137,2.045
2/27/24,16:51:56,2.037,2.966,34.77,20.137,2.036
2/27/24,16:51:57,2.036,2.965,34.77,20.137,2.032
2/27/24,16:51:58,2.037,2.965,34.77,20.137,2.036
